,Date,YR,MTH,DAY,DIR,SPD,TEMPc,DEWPc,RelHUM,SD,TAVE (C),SNOW (in),PRCP (in),Mean Daily Max 8-hr Ozone Concentration,Daily Mean PM2.5 Concentration,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
2560,2013-01-08,2013,1,8,184.64285714285717,6.428571428571429,3.4722222222222223,-3.3531746031746037,65.87301587301587,0.0,5.5555555555555545,0.0,0.0,0.009333333333333334,20.1,443.0,45.0,88.0,257.0,53.0
2561,2013-01-09,2013,1,9,133.21428571428572,4.607142857142857,4.761904761904762,-0.1984126984126984,75.19841269841271,0.0,6.666666666666668,0.0,0.0,0.019750000000000004,25.625,428.0,57.0,77.0,252.0,42.0
2562,2013-01-10,2013,1,10,283.92857142857144,10.071428571428571,6.805555555555558,-2.698412698412699,52.48015873015874,0.0,6.666666666666668,0.0,0.0,0.02425,7.6,411.0,60.0,71.0,225.0,55.0
2563,2013-01-11,2013,1,11,111.42857142857143,4.607142857142857,5.1984126984127,-1.2698412698412689,67.65873015873015,0.0,5.5555555555555545,0.0,0.55,0.009750000000000002,11.96,398.0,55.0,53.0,243.0,47.0
2564,2013-01-12,2013,1,12,110.0,5.7857142857142865,7.500000000000003,6.78571428571429,96.42857142857136,0.0,7.222222222222222,0.0,0.02,0.017750000000000002,13.7,364.0,56.0,61.0,200.0,47.0
2565,2013-01-13,2013,1,13,104.19354838709677,2.1935483870967745,7.598566308243729,6.9175627240143385,96.594982078853,0.0,8.333333333333334,0.0,0.0,0.01175,15.564285714285715,336.0,59.0,70.0,165.0,42.0
2566,2013-01-14,2013,1,14,188.2142857142857,4.821428571428571,10.753968253968253,7.738095238095237,84.92063492063491,0.0,8.333333333333334,0.0,0.09,0.0165,13.183333333333335,469.0,60.0,119.0,248.0,42.0
2567,2013-01-15,2013,1,15,220.7142857142857,9.392857142857142,4.246031746031744,-1.4484126984126984,71.5277777777778,0.0,2.7777777777777777,0.0,0.12,0.016,13.000000000000002,393.0,58.0,86.0,206.0,43.0
2568,2013-01-16,2013,1,16,147.58620689655172,7.551724137931035,1.4942528735632186,-0.3831417624521073,90.61302681992336,0.0,1.6666666666666667,0.0,0.69,0.01075,14.335714285714285,334.0,54.0,62.0,183.0,35.0
2569,2013-01-17,2013,1,17,301.7857142857143,9.464285714285714,4.345238095238095,-1.26984126984127,71.92460317460319,0.0,3.888888888888889,0.0,0.0,0.022,12.62,372.0,59.0,73.0,207.0,33.0
2570,2013-01-18,2013,1,18,245.35714285714286,11.071428571428573,0.0793650793650795,-10.238095238095235,48.412698412698404,0.0,-1.1111111111111112,0.0,0.0,0.0275,8.533333333333333,335.0,48.0,55.0,189.0,43.0
2571,2013-01-19,2013,1,19,208.2142857142857,13.678571428571427,2.5,-7.400793650793651,50.496031746031726,0.0,5.0,0.0,0.0,0.02075,8.361538461538462,300.0,41.0,62.0,174.0,23.0
2572,2013-01-20,2013,1,20,228.92857142857144,15.392857142857142,7.4603174603174605,-4.047619047619048,42.46031746031746,0.0,5.5555555555555545,0.0,0.0,0.032,10.133333333333333,295.0,49.0,62.0,163.0,21.0
2573,2013-01-21,2013,1,21,228.57142857142856,8.178571428571429,-0.8531746031746035,-12.261904761904757,42.9563492063492,0.0,-1.6666666666666667,0.0,0.0,0.0215,10.37142857142857,341.0,65.0,70.0,176.0,30.0
2574,2013-01-22,2013,1,22,275.35714285714283,15.857142857142858,-4.682539682539684,-15.892857142857142,43.948412698412696,0.0,-6.666666666666668,0.0,0.0,0.02575,9.471428571428572,390.0,56.0,83.0,222.0,29.0
2575,2013-01-23,2013,1,23,285.0,13.214285714285715,-9.166666666666666,-20.694444444444443,42.36111111111113,0.0,-8.888888888888891,0.0,0.0,0.02466666666666667,15.242857142857144,332.0,57.0,71.0,182.0,22.0
2576,2013-01-24,2013,1,24,267.5,12.178571428571427,-8.015873015873018,-18.571428571428573,47.222222222222214,0.0,-8.333333333333334,0.0,0.0,0.0245,16.75,292.0,46.0,55.0,158.0,33.0
2577,2013-01-25,2013,1,25,283.92857142857144,10.285714285714286,-7.936507936507937,-17.043650793650794,54.464285714285715,0.0,-7.222222222222222,1.5,0.07,0.0175,13.757142857142856,306.0,39.0,49.0,191.0,27.0
2578,2013-01-26,2013,1,26,288.57142857142856,9.0,-6.706349206349207,-12.123015873015875,72.91666666666666,0.14285714285714285,-6.111111111111112,0.0,0.0,0.027000000000000003,13.866666666666667,289.0,50.0,56.0,153.0,30.0
2579,2013-01-27,2013,1,27,319.64285714285717,10.178571428571429,-3.8095238095238084,-13.115079365079366,53.472222222222214,0.0,-2.7777777777777777,0.0,0.0,0.0265,15.6,259.0,41.0,58.0,130.0,30.0
