,Date,YR,MTH,DAY,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
1242,2009-05-27,2009,5,27,464.0,46.0,120.0,268.0,30.0
1243,2009-05-28,2009,5,28,395.0,28.0,97.0,243.0,27.0
1244,2009-05-29,2009,5,29,339.0,37.0,70.0,206.0,26.0
1245,2009-05-30,2009,5,30,313.0,40.0,79.0,166.0,28.0
1246,2009-05-31,2009,5,31,390.0,47.0,113.0,203.0,26.0
1247,2009-06-01,2009,6,1,463.0,45.0,130.0,257.0,31.0
1248,2009-06-02,2009,6,2,391.0,45.0,86.0,232.0,28.0
1249,2009-06-03,2009,6,3,313.0,33.0,59.0,200.0,21.0
1250,2009-06-04,2009,6,4,352.0,37.0,73.0,210.0,32.0
1251,2009-06-05,2009,6,5,276.0,35.0,53.0,168.0,20.0
1252,2009-06-06,2009,6,6,244.0,36.0,43.0,136.0,29.0
1253,2009-06-07,2009,6,7,281.0,43.0,60.0,157.0,21.0
1254,2009-06-08,2009,6,8,297.0,25.0,56.0,193.0,23.0
1255,2009-06-09,2009,6,9,292.0,34.0,45.0,178.0,35.0
1256,2009-06-10,2009,6,10,270.0,41.0,39.0,160.0,30.0
1257,2009-06-11,2009,6,11,231.0,32.0,33.0,146.0,20.0
1258,2009-06-12,2009,6,12,221.0,30.0,21.0,153.0,17.0
1259,2009-06-13,2009,6,13,191.0,23.0,26.0,129.0,13.0
1260,2009-06-14,2009,6,14,217.0,40.0,35.0,128.0,14.0
1261,2009-06-15,2009,6,15,272.0,21.0,47.0,178.0,26.0
1262,2009-06-16,2009,6,16,214.0,21.0,30.0,143.0,20.0
1263,2009-06-17,2009,6,17,206.0,30.0,35.0,121.0,20.0
1264,2009-06-18,2009,6,18,185.0,28.0,18.0,119.0,20.0
1265,2009-06-19,2009,6,19,167.0,22.0,22.0,102.0,21.0
1266,2009-06-20,2009,6,20,167.0,23.0,32.0,97.0,15.0
1267,2009-06-21,2009,6,21,179.0,27.0,27.0,112.0,13.0
1268,2009-06-22,2009,6,22,212.0,24.0,33.0,133.0,22.0
1269,2009-06-23,2009,6,23,204.0,25.0,28.0,125.0,26.0
1270,2009-06-24,2009,6,24,192.0,28.0,23.0,113.0,27.0
1271,2009-06-25,2009,6,25,167.0,18.0,21.0,108.0,19.0
1272,2009-06-26,2009,6,26,180.0,19.0,27.0,113.0,21.0
1273,2009-06-27,2009,6,27,149.0,19.0,20.0,97.0,13.0
1274,2009-06-28,2009,6,28,189.0,26.0,31.0,110.0,22.0
1275,2009-06-29,2009,6,29,226.0,25.0,34.0,146.0,21.0
1276,2009-06-30,2009,6,30,186.0,24.0,27.0,117.0,18.0
1277,2009-07-01,2009,7,1,195.0,30.0,27.0,117.0,21.0
1278,2009-07-02,2009,7,2,178.0,32.0,22.0,107.0,17.0
1279,2009-07-03,2009,7,3,174.0,20.0,18.0,121.0,15.0
1280,2009-07-04,2009,7,4,131.0,15.0,10.0,90.0,16.0
1281,2009-07-05,2009,7,5,181.0,24.0,32.0,105.0,20.0
1282,2009-07-06,2009,7,6,216.0,23.0,20.0,144.0,29.0
1283,2009-07-07,2009,7,7,187.0,25.0,23.0,125.0,14.0
1284,2009-07-08,2009,7,8,159.0,26.0,15.0,102.0,16.0
1285,2009-07-09,2009,7,9,157.0,19.0,24.0,94.0,20.0
1286,2009-07-10,2009,7,10,163.0,26.0,18.0,95.0,24.0
1287,2009-07-11,2009,7,11,122.0,18.0,13.0,80.0,11.0
1288,2009-07-12,2009,7,12,153.0,23.0,21.0,90.0,19.0
1289,2009-07-13,2009,7,13,180.0,15.0,20.0,124.0,21.0
1290,2009-07-14,2009,7,14,173.0,19.0,19.0,118.0,17.0
1291,2009-07-15,2009,7,15,174.0,19.0,18.0,121.0,16.0
1292,2009-07-16,2009,7,16,177.0,19.0,20.0,109.0,29.0
1293,2009-07-17,2009,7,17,149.0,22.0,22.0,87.0,18.0
1294,2009-07-18,2009,7,18,123.0,24.0,18.0,74.0,7.0
1295,2009-07-19,2009,7,19,151.0,20.0,25.0,88.0,18.0
1296,2009-07-20,2009,7,20,193.0,18.0,30.0,124.0,21.0
1297,2009-07-21,2009,7,21,162.0,22.0,27.0,98.0,15.0
1298,2009-07-22,2009,7,22,143.0,27.0,14.0,88.0,14.0
1299,2009-07-23,2009,7,23,135.0,16.0,20.0,78.0,21.0
1300,2009-07-24,2009,7,24,159.0,23.0,22.0,93.0,21.0
1301,2009-07-25,2009,7,25,128.0,16.0,32.0,72.0,8.0
1302,2009-07-26,2009,7,26,156.0,23.0,26.0,93.0,13.0
1303,2009-07-27,2009,7,27,198.0,27.0,25.0,117.0,29.0
1304,2009-07-28,2009,7,28,171.0,38.0,28.0,96.0,9.0
1305,2009-07-29,2009,7,29,181.0,25.0,22.0,117.0,17.0
1306,2009-07-30,2009,7,30,157.0,21.0,26.0,90.0,20.0
1307,2009-07-31,2009,7,31,156.0,21.0,24.0,87.0,24.0
1308,2009-08-01,2009,8,1,149.0,32.0,24.0,81.0,12.0
1309,2009-08-02,2009,8,2,161.0,40.0,22.0,88.0,11.0
1310,2009-08-03,2009,8,3,195.0,32.0,29.0,122.0,12.0
1311,2009-08-04,2009,8,4,168.0,35.0,26.0,97.0,10.0
1312,2009-08-05,2009,8,5,184.0,40.0,23.0,111.0,10.0
1313,2009-08-06,2009,8,6,161.0,35.0,26.0,87.0,13.0
1314,2009-08-07,2009,8,7,157.0,21.0,25.0,97.0,14.0
1315,2009-08-08,2009,8,8,146.0,25.0,30.0,67.0,24.0
1316,2009-08-09,2009,8,9,183.0,30.0,32.0,96.0,25.0
1317,2009-08-10,2009,8,10,185.0,30.0,26.0,112.0,17.0
1318,2009-08-11,2009,8,11,200.0,35.0,27.0,120.0,18.0
1319,2009-08-12,2009,8,12,167.0,43.0,17.0,93.0,14.0
1320,2009-08-13,2009,8,13,175.0,38.0,23.0,99.0,15.0
1321,2009-08-14,2009,8,14,172.0,34.0,23.0,97.0,18.0
1322,2009-08-15,2009,8,15,180.0,41.0,30.0,94.0,14.0
1323,2009-08-16,2009,8,16,188.0,37.0,27.0,108.0,16.0
1324,2009-08-17,2009,8,17,263.0,54.0,33.0,145.0,31.0
1325,2009-08-18,2009,8,18,220.0,46.0,34.0,122.0,18.0
1326,2009-08-19,2009,8,19,214.0,43.0,30.0,118.0,23.0
1327,2009-08-20,2009,8,20,227.0,36.0,39.0,138.0,14.0
1328,2009-08-21,2009,8,21,202.0,37.0,28.0,122.0,15.0
1329,2009-08-22,2009,8,22,187.0,46.0,27.0,97.0,16.0
1330,2009-08-23,2009,8,23,187.0,40.0,35.0,94.0,18.0
1331,2009-08-24,2009,8,24,259.0,44.0,44.0,144.0,27.0
1332,2009-08-25,2009,8,25,217.0,47.0,32.0,121.0,17.0
1333,2009-08-26,2009,8,26,250.0,52.0,46.0,130.0,22.0
1334,2009-08-27,2009,8,27,215.0,38.0,36.0,124.0,17.0
1335,2009-08-28,2009,8,28,199.0,28.0,29.0,123.0,19.0
1336,2009-08-29,2009,8,29,193.0,36.0,31.0,106.0,20.0
1337,2009-08-30,2009,8,30,219.0,48.0,34.0,122.0,15.0
1338,2009-08-31,2009,8,31,282.0,48.0,46.0,164.0,24.0
1339,2009-09-01,2009,9,1,231.0,52.0,33.0,137.0,9.0
1340,2009-09-02,2009,9,2,226.0,42.0,39.0,127.0,18.0
1341,2009-09-03,2009,9,3,222.0,38.0,45.0,128.0,11.0
1342,2009-09-04,2009,9,4,223.0,31.0,36.0,139.0,17.0
1343,2009-09-05,2009,9,5,204.0,41.0,30.0,115.0,18.0
1344,2009-09-06,2009,9,6,235.0,43.0,49.0,125.0,18.0
1345,2009-09-07,2009,9,7,239.0,39.0,36.0,140.0,24.0
1346,2009-09-08,2009,9,8,236.0,40.0,36.0,138.0,22.0
1347,2009-09-09,2009,9,9,251.0,39.0,36.0,159.0,17.0
1348,2009-09-10,2009,9,10,219.0,34.0,37.0,122.0,26.0
1349,2009-09-11,2009,9,11,224.0,36.0,48.0,128.0,12.0
1350,2009-09-12,2009,9,12,192.0,33.0,29.0,110.0,20.0
1351,2009-09-13,2009,9,13,232.0,48.0,54.0,118.0,12.0
1352,2009-09-14,2009,9,14,325.0,56.0,88.0,160.0,21.0
1353,2009-09-15,2009,9,15,277.0,46.0,67.0,146.0,18.0
1354,2009-09-16,2009,9,16,296.0,65.0,70.0,143.0,18.0
1355,2009-09-17,2009,9,17,326.0,64.0,85.0,158.0,19.0
1356,2009-09-18,2009,9,18,347.0,63.0,104.0,161.0,19.0
1357,2009-09-19,2009,9,19,303.0,56.0,101.0,133.0,13.0
1358,2009-09-20,2009,9,20,431.0,85.0,168.0,160.0,16.0
1359,2009-09-21,2009,9,21,487.0,97.0,175.0,188.0,27.0
1360,2009-09-22,2009,9,22,465.0,89.0,143.0,217.0,16.0
1361,2009-09-23,2009,9,23,393.0,89.0,116.0,164.0,23.0
1362,2009-09-24,2009,9,24,355.0,97.0,97.0,140.0,21.0
1363,2009-09-25,2009,9,25,347.0,89.0,83.0,157.0,18.0
1364,2009-09-26,2009,9,26,335.0,87.0,80.0,146.0,22.0
1365,2009-09-27,2009,9,27,398.0,87.0,112.0,182.0,17.0
1366,2009-09-28,2009,9,28,439.0,94.0,127.0,190.0,28.0
1367,2009-09-29,2009,9,29,392.0,83.0,113.0,177.0,19.0
1368,2009-09-30,2009,9,30,414.0,81.0,104.0,210.0,19.0
1369,2009-10-01,2009,10,1,336.0,55.0,76.0,172.0,32.0
1370,2009-10-02,2009,10,2,345.0,78.0,56.0,182.0,29.0
1371,2009-10-03,2009,10,3,275.0,65.0,53.0,141.0,16.0
1372,2009-10-04,2009,10,4,321.0,79.0,74.0,151.0,17.0
1373,2009-10-05,2009,10,5,360.0,77.0,82.0,180.0,21.0
1374,2009-10-06,2009,10,6,364.0,73.0,73.0,186.0,32.0
1375,2009-10-07,2009,10,7,341.0,68.0,65.0,184.0,24.0
1376,2009-10-08,2009,10,8,352.0,70.0,59.0,186.0,37.0
1377,2009-10-09,2009,10,9,297.0,78.0,55.0,142.0,22.0
1378,2009-10-10,2009,10,10,290.0,78.0,56.0,135.0,20.0
1379,2009-10-11,2009,10,11,324.0,70.0,69.0,161.0,24.0
1380,2009-10-12,2009,10,12,369.0,69.0,93.0,188.0,19.0
1381,2009-10-13,2009,10,13,416.0,87.0,107.0,200.0,22.0
1382,2009-10-14,2009,10,14,372.0,62.0,77.0,206.0,27.0
1383,2009-10-15,2009,10,15,300.0,59.0,60.0,161.0,20.0
1384,2009-10-16,2009,10,16,313.0,61.0,65.0,164.0,22.0
1385,2009-10-17,2009,10,17,286.0,68.0,66.0,135.0,17.0
1386,2009-10-18,2009,10,18,351.0,73.0,82.0,178.0,18.0
1387,2009-10-19,2009,10,19,397.0,87.0,97.0,187.0,26.0
1388,2009-10-20,2009,10,20,355.0,84.0,68.0,168.0,35.0
1389,2009-10-21,2009,10,21,363.0,82.0,96.0,162.0,23.0
1390,2009-10-22,2009,10,22,305.0,80.0,61.0,143.0,21.0
1391,2009-10-23,2009,10,23,291.0,78.0,60.0,137.0,16.0
1392,2009-10-24,2009,10,24,291.0,64.0,61.0,147.0,19.0
1393,2009-10-25,2009,10,25,283.0,59.0,77.0,126.0,20.0
1394,2009-10-26,2009,10,26,466.0,91.0,131.0,213.0,31.0
1395,2009-10-27,2009,10,27,307.0,78.0,64.0,148.0,17.0
1396,2009-10-28,2009,10,28,288.0,68.0,49.0,156.0,15.0
1397,2009-10-29,2009,10,29,253.0,66.0,49.0,116.0,22.0
1398,2009-10-30,2009,10,30,279.0,70.0,52.0,135.0,22.0
1399,2009-10-31,2009,10,31,259.0,64.0,50.0,128.0,17.0
1400,2009-11-01,2009,11,1,307.0,88.0,73.0,128.0,17.0
1401,2009-11-02,2009,11,2,389.0,98.0,97.0,161.0,33.0
1402,2009-11-03,2009,11,3,279.0,65.0,46.0,142.0,25.0
1403,2009-11-04,2009,11,4,341.0,80.0,71.0,172.0,18.0
1404,2009-11-05,2009,11,5,291.0,71.0,66.0,134.0,20.0
1405,2009-11-06,2009,11,6,269.0,84.0,53.0,114.0,18.0
1406,2009-11-07,2009,11,7,277.0,70.0,46.0,137.0,24.0
1407,2009-11-08,2009,11,8,280.0,74.0,55.0,136.0,13.0
1408,2009-11-09,2009,11,9,391.0,95.0,80.0,193.0,23.0
1409,2009-11-10,2009,11,10,383.0,83.0,83.0,187.0,30.0
1410,2009-11-11,2009,11,11,312.0,68.0,67.0,151.0,25.0
1411,2009-11-12,2009,11,12,361.0,88.0,66.0,188.0,19.0
1412,2009-11-13,2009,11,13,249.0,60.0,57.0,118.0,14.0
1413,2009-11-14,2009,11,14,285.0,75.0,53.0,133.0,24.0
1414,2009-11-15,2009,11,15,311.0,95.0,56.0,139.0,21.0
1415,2009-11-16,2009,11,16,397.0,97.0,100.0,169.0,31.0
1416,2009-11-17,2009,11,17,320.0,84.0,75.0,136.0,25.0
1417,2009-11-18,2009,11,18,336.0,79.0,62.0,170.0,25.0
1418,2009-11-19,2009,11,19,315.0,88.0,59.0,151.0,17.0
1419,2009-11-20,2009,11,20,279.0,65.0,59.0,132.0,23.0
1420,2009-11-21,2009,11,21,325.0,77.0,60.0,165.0,23.0
1421,2009-11-22,2009,11,22,305.0,82.0,67.0,133.0,22.0
1422,2009-11-23,2009,11,23,400.0,104.0,91.0,175.0,30.0
1423,2009-11-24,2009,11,24,301.0,100.0,63.0,119.0,19.0
1424,2009-11-25,2009,11,25,278.0,64.0,48.0,143.0,23.0
1425,2009-11-26,2009,11,26,224.0,48.0,40.0,115.0,21.0
1426,2009-11-27,2009,11,27,341.0,87.0,58.0,163.0,32.0
1427,2009-11-28,2009,11,28,307.0,78.0,58.0,149.0,22.0
1428,2009-11-29,2009,11,29,331.0,87.0,75.0,150.0,19.0
1429,2009-11-30,2009,11,30,394.0,94.0,93.0,175.0,32.0
1430,2009-12-01,2009,12,1,341.0,79.0,72.0,172.0,18.0
1431,2009-12-02,2009,12,2,335.0,81.0,57.0,165.0,32.0
1432,2009-12-03,2009,12,3,285.0,79.0,58.0,126.0,22.0
1433,2009-12-04,2009,12,4,295.0,72.0,55.0,137.0,30.0
1434,2009-12-05,2009,12,5,269.0,64.0,47.0,137.0,21.0
1435,2009-12-06,2009,12,6,263.0,56.0,67.0,127.0,12.0
1436,2009-12-07,2009,12,7,364.0,81.0,92.0,169.0,22.0
1437,2009-12-08,2009,12,8,341.0,91.0,82.0,143.0,24.0
1438,2009-12-09,2009,12,9,277.0,49.0,51.0,151.0,26.0
1439,2009-12-10,2009,12,10,293.0,59.0,68.0,146.0,20.0
1440,2009-12-11,2009,12,11,282.0,54.0,58.0,147.0,22.0
1441,2009-12-12,2009,12,12,269.0,72.0,53.0,116.0,28.0
1442,2009-12-13,2009,12,13,281.0,56.0,78.0,126.0,21.0
1443,2009-12-14,2009,12,14,348.0,60.0,84.0,182.0,22.0
1444,2009-12-15,2009,12,15,302.0,74.0,66.0,143.0,18.0
1445,2009-12-16,2009,12,16,288.0,57.0,68.0,139.0,24.0
1446,2009-12-17,2009,12,17,275.0,67.0,45.0,144.0,19.0
1447,2009-12-18,2009,12,18,274.0,79.0,41.0,139.0,15.0
1448,2009-12-19,2009,12,19,227.0,57.0,51.0,102.0,17.0
1449,2009-12-20,2009,12,20,239.0,47.0,54.0,121.0,16.0
1450,2009-12-21,2009,12,21,359.0,96.0,81.0,169.0,12.0
1451,2009-12-22,2009,12,22,312.0,65.0,53.0,165.0,29.0
1452,2009-12-23,2009,12,23,247.0,45.0,41.0,140.0,20.0
1453,2009-12-24,2009,12,24,228.0,43.0,40.0,128.0,17.0
1454,2009-12-25,2009,12,25,230.0,48.0,39.0,131.0,12.0
1455,2009-12-26,2009,12,26,346.0,78.0,72.0,168.0,28.0
1456,2009-12-27,2009,12,27,305.0,81.0,51.0,147.0,25.0
1457,2009-12-28,2009,12,28,393.0,77.0,47.0,220.0,49.0
1458,2009-12-29,2009,12,29,274.0,62.0,45.0,147.0,19.0
1459,2009-12-30,2009,12,30,300.0,79.0,31.0,165.0,24.0
1460,2009-12-31,2009,12,31,195.0,44.0,31.0,95.0,25.0
1461,2010-01-01,2010,1,1,297.0,82.0,39.0,147.0,29.0
1462,2010-01-02,2010,1,2,273.0,70.0,45.0,129.0,28.0
1463,2010-01-03,2010,1,3,268.0,57.0,37.0,156.0,18.0
1464,2010-01-04,2010,1,4,383.0,56.0,64.0,216.0,45.0
1465,2010-01-05,2010,1,5,328.0,66.0,59.0,179.0,24.0
1466,2010-01-06,2010,1,6,311.0,66.0,43.0,161.0,41.0
1467,2010-01-07,2010,1,7,274.0,51.0,46.0,142.0,33.0
1468,2010-01-08,2010,1,8,247.0,56.0,25.0,139.0,27.0
1469,2010-01-09,2010,1,9,233.0,53.0,36.0,124.0,20.0
1470,2010-01-10,2010,1,10,227.0,46.0,30.0,127.0,24.0
1471,2010-01-11,2010,1,11,333.0,65.0,83.0,155.0,30.0
1472,2010-01-12,2010,1,12,266.0,54.0,50.0,146.0,16.0
1473,2010-01-13,2010,1,13,277.0,51.0,56.0,156.0,14.0
1474,2010-01-14,2010,1,14,275.0,52.0,47.0,143.0,33.0
1475,2010-01-15,2010,1,15,236.0,54.0,41.0,116.0,24.0
1476,2010-01-16,2010,1,16,255.0,62.0,53.0,120.0,20.0
1477,2010-01-17,2010,1,17,275.0,65.0,64.0,119.0,27.0
1478,2010-01-18,2010,1,18,314.0,68.0,67.0,141.0,37.0
1479,2010-01-19,2010,1,19,386.0,89.0,84.0,186.0,26.0
1480,2010-01-20,2010,1,20,299.0,75.0,55.0,151.0,18.0
1481,2010-01-21,2010,1,21,244.0,51.0,56.0,119.0,18.0
1482,2010-01-22,2010,1,22,265.0,60.0,41.0,135.0,29.0
1483,2010-01-23,2010,1,23,265.0,68.0,57.0,121.0,19.0
1484,2010-01-24,2010,1,24,267.0,58.0,69.0,115.0,24.0
1485,2010-01-25,2010,1,25,326.0,64.0,88.0,158.0,16.0
1486,2010-01-26,2010,1,26,303.0,79.0,74.0,122.0,27.0
1487,2010-01-27,2010,1,27,291.0,60.0,68.0,142.0,21.0
1488,2010-01-28,2010,1,28,270.0,62.0,52.0,133.0,23.0
1489,2010-01-29,2010,1,29,299.0,70.0,64.0,139.0,26.0
1490,2010-01-30,2010,1,30,232.0,49.0,43.0,118.0,22.0
1491,2010-01-31,2010,1,31,248.0,49.0,62.0,115.0,22.0
1492,2010-02-01,2010,2,1,379.0,85.0,109.0,155.0,30.0
1493,2010-02-02,2010,2,2,326.0,86.0,86.0,134.0,20.0
1494,2010-02-03,2010,2,3,280.0,57.0,68.0,140.0,15.0
1495,2010-02-04,2010,2,4,285.0,61.0,53.0,144.0,27.0
1496,2010-02-05,2010,2,5,264.0,60.0,42.0,136.0,26.0
1497,2010-02-06,2010,2,6,260.0,57.0,53.0,132.0,17.0
1498,2010-02-07,2010,2,7,257.0,56.0,61.0,122.0,18.0
1499,2010-02-08,2010,2,8,394.0,84.0,92.0,189.0,29.0
1500,2010-02-09,2010,2,9,299.0,51.0,70.0,146.0,32.0
1501,2010-02-10,2010,2,10,187.0,39.0,36.0,99.0,13.0
1502,2010-02-11,2010,2,11,269.0,54.0,41.0,146.0,28.0
1503,2010-02-12,2010,2,12,280.0,66.0,50.0,135.0,29.0
1504,2010-02-13,2010,2,13,252.0,60.0,42.0,130.0,20.0
1505,2010-02-14,2010,2,14,232.0,56.0,44.0,112.0,20.0
1506,2010-02-15,2010,2,15,299.0,66.0,47.0,152.0,34.0
1507,2010-02-16,2010,2,16,278.0,52.0,57.0,153.0,15.0
1508,2010-02-17,2010,2,17,307.0,61.0,42.0,184.0,19.0
1509,2010-02-18,2010,2,18,280.0,63.0,42.0,150.0,25.0
1510,2010-02-19,2010,2,19,276.0,52.0,46.0,160.0,17.0
1511,2010-02-20,2010,2,20,236.0,51.0,40.0,127.0,18.0
1512,2010-02-21,2010,2,21,256.0,55.0,45.0,135.0,20.0
1513,2010-02-22,2010,2,22,330.0,62.0,60.0,175.0,33.0
1514,2010-02-23,2010,2,23,241.0,42.0,41.0,136.0,22.0
1515,2010-02-24,2010,2,24,235.0,53.0,25.0,138.0,19.0
1516,2010-02-25,2010,2,25,169.0,37.0,22.0,97.0,13.0
1517,2010-02-26,2010,2,26,208.0,39.0,35.0,122.0,12.0
1518,2010-02-27,2010,2,27,203.0,40.0,32.0,112.0,18.0
1519,2010-02-28,2010,2,28,227.0,62.0,48.0,99.0,18.0
1520,2010-03-01,2010,3,1,311.0,48.0,63.0,162.0,38.0
1521,2010-03-02,2010,3,2,250.0,44.0,47.0,128.0,30.0
1522,2010-03-03,2010,3,3,227.0,35.0,47.0,121.0,24.0
1523,2010-03-04,2010,3,4,234.0,34.0,58.0,120.0,20.0
1524,2010-03-05,2010,3,5,232.0,37.0,45.0,116.0,34.0
1525,2010-03-06,2010,3,6,211.0,31.0,39.0,124.0,17.0
1526,2010-03-07,2010,3,7,239.0,60.0,49.0,113.0,17.0
1527,2010-03-08,2010,3,8,343.0,72.0,94.0,152.0,25.0
1528,2010-03-09,2010,3,9,278.0,59.0,61.0,138.0,20.0
1529,2010-03-10,2010,3,10,286.0,38.0,66.0,162.0,20.0
1530,2010-03-11,2010,3,11,268.0,57.0,65.0,123.0,23.0
1531,2010-03-12,2010,3,12,254.0,43.0,39.0,148.0,24.0
1532,2010-03-13,2010,3,13,195.0,34.0,45.0,93.0,23.0
1533,2010-03-14,2010,3,14,246.0,50.0,65.0,113.0,17.0
1534,2010-03-15,2010,3,15,344.0,72.0,91.0,159.0,22.0
1535,2010-03-16,2010,3,16,300.0,65.0,77.0,137.0,21.0
1536,2010-03-17,2010,3,17,291.0,72.0,65.0,132.0,22.0
1537,2010-03-18,2010,3,18,278.0,42.0,67.0,140.0,29.0
1538,2010-03-19,2010,3,19,274.0,42.0,64.0,141.0,27.0
1539,2010-03-20,2010,3,20,231.0,40.0,51.0,107.0,33.0
1540,2010-03-21,2010,3,21,251.0,48.0,61.0,120.0,22.0
1541,2010-03-22,2010,3,22,330.0,51.0,90.0,164.0,25.0
1542,2010-03-23,2010,3,23,317.0,64.0,73.0,160.0,20.0
1543,2010-03-24,2010,3,24,287.0,67.0,63.0,139.0,18.0
1544,2010-03-25,2010,3,25,275.0,64.0,51.0,137.0,23.0
1545,2010-03-26,2010,3,26,254.0,45.0,66.0,121.0,22.0
1546,2010-03-27,2010,3,27,238.0,47.0,56.0,120.0,15.0
1547,2010-03-28,2010,3,28,245.0,51.0,66.0,110.0,18.0
1548,2010-03-29,2010,3,29,307.0,51.0,69.0,162.0,25.0
1549,2010-03-30,2010,3,30,282.0,42.0,52.0,164.0,24.0
1550,2010-03-31,2010,3,31,247.0,49.0,33.0,138.0,26.0
1551,2010-04-01,2010,4,1,243.0,52.0,38.0,127.0,26.0
1552,2010-04-02,2010,4,2,199.0,43.0,39.0,98.0,19.0
1553,2010-04-03,2010,4,3,239.0,58.0,44.0,120.0,16.0
1554,2010-04-04,2010,4,4,215.0,44.0,35.0,116.0,19.0
1555,2010-04-05,2010,4,5,275.0,49.0,30.0,158.0,37.0
1556,2010-04-06,2010,4,6,264.0,48.0,34.0,158.0,23.0
1557,2010-04-07,2010,4,7,278.0,50.0,42.0,153.0,33.0
1558,2010-04-08,2010,4,8,254.0,33.0,44.0,162.0,15.0
1559,2010-04-09,2010,4,9,244.0,36.0,35.0,153.0,19.0
1560,2010-04-10,2010,4,10,236.0,27.0,42.0,150.0,17.0
1561,2010-04-11,2010,4,11,255.0,43.0,50.0,147.0,15.0
1562,2010-04-12,2010,4,12,444.0,51.0,134.0,233.0,26.0
1563,2010-04-13,2010,4,13,600.0,65.0,224.0,283.0,28.0
1564,2010-04-14,2010,4,14,508.0,41.0,183.0,256.0,28.0
1565,2010-04-15,2010,4,15,547.0,51.0,201.0,265.0,30.0
1566,2010-04-16,2010,4,16,599.0,67.0,187.0,317.0,28.0
1567,2010-04-17,2010,4,17,435.0,53.0,107.0,249.0,26.0
1568,2010-04-18,2010,4,18,383.0,56.0,118.0,186.0,23.0
1569,2010-04-19,2010,4,19,457.0,57.0,138.0,224.0,38.0
1570,2010-04-20,2010,4,20,426.0,55.0,130.0,222.0,19.0
1571,2010-04-21,2010,4,21,473.0,49.0,148.0,250.0,25.0
1572,2010-04-22,2010,4,22,403.0,40.0,131.0,197.0,35.0
1573,2010-04-23,2010,4,23,375.0,54.0,115.0,188.0,18.0
1574,2010-04-24,2010,4,24,381.0,57.0,91.0,215.0,18.0
1575,2010-04-25,2010,4,25,409.0,55.0,126.0,199.0,29.0
1576,2010-04-26,2010,4,26,468.0,69.0,141.0,227.0,31.0
1577,2010-04-27,2010,4,27,358.0,54.0,95.0,184.0,25.0
1578,2010-04-28,2010,4,28,368.0,46.0,89.0,202.0,30.0
1579,2010-04-29,2010,4,29,328.0,55.0,87.0,166.0,20.0
1580,2010-04-30,2010,4,30,307.0,51.0,87.0,146.0,23.0
1581,2010-05-01,2010,5,1,266.0,39.0,74.0,127.0,26.0
1582,2010-05-02,2010,5,2,350.0,72.0,104.0,150.0,24.0
1583,2010-05-03,2010,5,3,382.0,54.0,90.0,199.0,39.0
1584,2010-05-04,2010,5,4,319.0,49.0,81.0,161.0,28.0
1585,2010-05-05,2010,5,5,297.0,49.0,60.0,176.0,11.0
1586,2010-05-06,2010,5,6,278.0,45.0,52.0,153.0,28.0
1587,2010-05-07,2010,5,7,256.0,35.0,53.0,142.0,26.0
1588,2010-05-08,2010,5,8,199.0,28.0,39.0,110.0,22.0
1589,2010-05-09,2010,5,9,229.0,34.0,41.0,136.0,18.0
1590,2010-05-10,2010,5,10,340.0,59.0,62.0,185.0,34.0
1591,2010-05-11,2010,5,11,323.0,47.0,74.0,184.0,18.0
1592,2010-05-12,2010,5,12,267.0,49.0,45.0,153.0,20.0
1593,2010-05-13,2010,5,13,218.0,43.0,45.0,118.0,12.0
1594,2010-05-14,2010,5,14,226.0,40.0,47.0,117.0,22.0
1595,2010-05-15,2010,5,15,201.0,32.0,39.0,111.0,19.0
1596,2010-05-16,2010,5,16,246.0,43.0,50.0,133.0,20.0
1597,2010-05-17,2010,5,17,281.0,40.0,67.0,154.0,20.0
1598,2010-05-18,2010,5,18,266.0,43.0,58.0,144.0,20.0
1599,2010-05-19,2010,5,19,260.0,41.0,51.0,135.0,33.0
1600,2010-05-20,2010,5,20,243.0,38.0,56.0,129.0,20.0
1601,2010-05-21,2010,5,21,231.0,45.0,40.0,127.0,19.0
1602,2010-05-22,2010,5,22,203.0,49.0,35.0,104.0,15.0
1603,2010-05-23,2010,5,23,242.0,51.0,51.0,124.0,15.0
1604,2010-05-24,2010,5,24,296.0,42.0,72.0,149.0,33.0
1605,2010-05-25,2010,5,25,243.0,35.0,49.0,131.0,28.0
1606,2010-05-26,2010,5,26,216.0,29.0,43.0,124.0,19.0
1607,2010-05-27,2010,5,27,251.0,29.0,44.0,163.0,15.0
1608,2010-05-28,2010,5,28,223.0,36.0,43.0,109.0,34.0
1609,2010-05-29,2010,5,29,200.0,42.0,38.0,103.0,17.0
1610,2010-05-30,2010,5,30,196.0,47.0,29.0,104.0,16.0
1611,2010-05-31,2010,5,31,218.0,44.0,45.0,105.0,24.0
1612,2010-06-01,2010,6,1,304.0,38.0,59.0,173.0,34.0
1613,2010-06-02,2010,6,2,333.0,38.0,54.0,221.0,20.0
1614,2010-06-03,2010,6,3,234.0,34.0,32.0,152.0,16.0
1615,2010-06-04,2010,6,4,189.0,36.0,33.0,103.0,17.0
1616,2010-06-05,2010,6,5,164.0,32.0,29.0,89.0,14.0
1617,2010-06-06,2010,6,6,207.0,42.0,34.0,121.0,10.0
